src	dst	time
397740	4730	143345
76138	82741	143346
167533	62615	143354
171326	4730	143364
218321	4730	143373
424842	4730	143377
206392	42831	143379
448518	50361	143387
106256	354645	143407
157031	7269	143407
205399	4730	143410
26091	125271	143418
69322	18638	143424
93977	185038	143424
2445	43085	143430
407162	374	143440
35729	12751	143442
93977	26662	143444
113542	7269	143454
203903	4730	143459
2570	43085	143461
93977	81336	143464
169181	308	143468
1276	26398	143478
41945	50361	143481
69322	308	143490
113501	183515	143491
69269	511	143496
93977	168230	143498
129456	1852	143506
70148	1988	143510
35711	26398	143513
292757	50361	143520
249114	373689	143523
125335	35376	143524
42194	19880	143526
13865	26398	143532
346098	47490	143534
290053	4730	143557
288659	50361	143564
231054	5792	143566
35729	42172	143570
319	26398	143574
448367	11991	143588
411817	308	143611
165998	12717	143635
347017	1852	143635
405033	50361	143639
448055	4730	143639
140575	22534	143641
403586	308	143648
399313	88	143649
246104	50361	143659
229953	26153	143665
451530	41382	143665
255879	26398	143673
297677	50361	143676
832	511	143682
1215	1216	143688
293156	50361	143690
50242	11991	143690
246104	47666	143692
286444	511	143693
206607	511	143699
250241	308	143702
278564	255340	143706
149320	511	143716
141691	511	143723
115584	30153	143726
191855	88	143729
452892	511	143732
430840	26398	143745
137448	1988	143749
49086	204701	143750
326016	50361	143752
47646	3816	143753
319	204701	143757
159066	26486	143761
2203	204701	143764
137448	1988	143773
253928	511	143774
271733	52502	143776
117297	511	143791
33036	5155	143792
269170	308	143817
134330	8903	143820
183633	4730	143856
446105	4730	143858
453694	87319	143871
137549	511	143874
313812	308	143879
176506	3682	143881
256532	64119	143896
61786	50361	143906
452524	4730	143908
422131	4730	143923
206361	4730	143933
183390	6408	143933
283681	4730	143934
189685	200640	143934
81674	7640	143938
87274	14813	143950
202892	200640	143953
211803	4730	143955
158920	511	143955
454439	50361	143977
202891	200640	143985
84275	2567	143992
19880	42172	143992
424441	50361	143997
184467	26486	144021
195541	8391	144023
274791	308	144026
180546	167522	144040
151316	7269	144044
310368	11546	144048
88383	4730	144064
253607	1292	144066
304820	4730	144068
201461	1852	144090
300433	50361	144095
153800	511	144108
185176	3998	144123
164910	132864	144124
61395	2696	144137
185176	3998	144145
35729	42172	144158
328893	308	144159
241204	510	144169
138191	3008	144174
239812	511	144183
397482	1884	144183
198419	308	144198
323746	308	144201
120630	26486	144209
50300	1292	144210
120630	4730	144218
49041	308	144221
249184	7269	144223
340125	340123	144241
120630	19604	144242
282759	8903	144248
398186	340123	144270
248785	349	144272
360526	308	144272
341819	340123	144287
444996	4730	144291
441843	26486	144293
29078	69648	144301
191790	3547	144302
191790	3547	144305
47936	75054	144307
189661	8903	144321
333565	19862	144321
3905	308	144329
159061	24395	144337
37603	26486	144339
92589	26486	144354
98501	43684	144356
6940	8903	144358
62391	2041	144365
305662	26486	144374
278045	1852	144375
59909	8903	144392
77747	8903	144399
285762	64119	144416
126308	511	144425
54301	511	144437
428014	5792	144453
44324	1852	144468
282736	13641	144471
246478	26398	144476
8855	8903	144477
139664	2180	144484
348674	4730	144488
186968	53920	144498
74377	14813	144507
418597	88	144510
67090	385	144521
358854	192212	144528
147235	511	144538
103502	11991	144540
161272	14957	144544
138060	8903	144547
3562	3793	144549
207098	207100	144550
24195	26486	144554
100700	18665	144563
108744	3008	144573
238756	4730	144575
143481	5792	144578
160115	41511	144579
145202	23129	144585
54300	2169	144587
65548	14628	144590
22642	14628	144602
368257	511	144606
44191	14628	144617
65545	14628	144622
217962	7269	144632
152990	14628	144635
183745	14628	144637
297085	13503	144646
103174	14628	144660
315333	14628	144661
388161	511	144686
62391	88	144691
377783	14628	144696
80783	66838	144698
36214	3008	144699
280247	4730	144707
299850	4730	144712
248523	5792	144721
137329	12567	144740
28425	511	144745
190060	13641	144751
63677	8903	144753
7257	4730	144753
388744	2071	144762
203967	106299	144767
349835	9724	144770
76491	511	144772
234302	14628	144802
51081	88	144816
366905	88	144817
91025	14628	144818
93109	63931	144830
93109	60350	144833
93109	308	144837
388404	885	144838
179771	179773	144848
79348	18635	144851
158066	1134	144862
122723	2460	144866
161509	511	144869
90821	66483	144878
228269	308	144881
414423	511	144911
397925	50361	144945
140018	14628	144955
322803	13503	144956
247249	4730	144963
217136	167522	144979
298995	4730	144979
1526	9190	144983
9311	20781	145001
424514	30153	145005
234776	308	145006
81674	1276	145011
423493	284526	145011
22073	14628	145012
345620	1292	145012
73257	218418	145017
345620	26486	145019
71551	14628	145020
345620	19609	145025
284978	1276	145036
345620	2156	145043
376640	19609	145058
205651	13503	145070
116632	14628	145071
280229	41382	145077
27766	11991	145079
178897	14957	145080
39557	3793	145084
27766	11991	145096
451858	1276	145098
3547	3604	145104
123476	14628	145108
413489	26486	145117
318316	82049	145118
5222	88	145121
413489	2696	145129
234511	511	145135
397925	47666	145137
366354	7269	145137
35784	1852	145156
249264	1276	145159
389234	1292	145161
132833	42911	145163
374125	308	145165
171317	145212	145166
388033	7269	145204
90528	13503	145214
161846	47499	145230
167593	26486	145233
158392	53920	145234
173673	98204	145242
76423	308	145248
16682	716	145250
131992	106299	145273
137639	11991	145280
301735	18036	145282
403954	3998	145286
93688	1852	145286
300137	1852	145292
90970	14628	145303
95562	511	145310
418659	262324	145333
427827	12567	145338
388272	88	145361
89752	511	145362
38535	511	145369
382416	73337	145373
156005	4730	145374
218659	73337	145376
198472	50361	145397
225078	1883	145398
411898	14628	145403
136546	50361	145418
26203	7269	145421
315457	18036	145430
414608	308	145440
88665	3604	145459
116320	14628	145463
43209	511	145466
299635	298892	145477
155926	155925	145487
211343	1988	145487
14219	3547	145487
438225	4730	145488
14219	3547	145489
168224	115374	145491
178660	1852	145500
334982	5792	145501
411233	885	145501
416616	30225	145503
178660	1852	145504
447695	4730	145534
346068	553	145545
23980	553	145545
24704	1276	145549
239867	214614	145553
13244	5113	145558
7020	2700	145571
304080	1988	145574
325938	14628	145577
421530	4336	145579
418087	7269	145582
48929	115374	145588
117439	26486	145592
117439	26153	145602
103757	14628	145604
421530	26153	145610
213817	14628	145617
193539	308	145635
374224	374	145650
119238	7269	145652
368358	1988	145652
368358	1852	145657
234798	12717	145663
127443	14628	145666
209832	50361	145670
56953	88	145695
448592	511	145718
272996	885	145735
158763	510	145751
153938	9475	145754
71822	8903	145765
57071	5113	145779
289619	70375	145789
71822	35376	145791
39106	14615	145795
83722	14615	145798
248600	143447	145798
57447	14615	145809
60035	14615	145812
251204	14615	145829
137329	5113	145834
167856	70375	145837
127004	14615	145840
138739	14615	145843
141189	110299	145843
14609	14615	145848
140746	14615	145849
406958	14615	145850
102394	14615	145858
14064	14615	145861
358365	14615	145865
127280	885	145866
99027	14615	145868
82240	14615	145869
45272	14615	145872
300796	14615	145877
34227	14615	145884
444512	308	145896
67740	14615	145901
138824	1134	145904
182906	3998	145905
117717	5792	145907
388943	14615	145918
311525	14615	145922
57731	14615	145925
114523	50361	145931
444882	88	145933
138824	2567	145935
102501	14615	145945
51816	14615	145945
318104	14615	145951
85804	3998	145962
101139	14628	145964
234952	2071	145968
50186	308	145973
166428	69648	145980
86395	14628	145981
85804	88	145982
47479	42069	145982
107456	14615	145983
182906	30225	145995
51181	30153	146003
344220	2156	146004
316513	4730	146007
6588	14615	146011
98505	2681	146012
119054	14615	146013
84007	14615	146028
90951	14615	146035
96813	14615	146038
192275	1852	146039
192275	1852	146043
120495	102930	146047
182906	11991	146055
276998	9638	146058
51181	511	146060
368692	14615	146060
7551	14611	146062
328377	14611	146063
260311	46842	146064
369237	308	146065
57984	14615	146065
100318	14611	146066
367713	87325	146070
51181	27037	146074
185339	14611	146081
38535	14615	146082
310272	14611	146083
39261	14611	146083
97210	14611	146089
71526	50361	146090
381319	50361	146091
389336	88	146096
380489	8835	146099
130319	14611	146101
375808	14615	146102
53213	14611	146107
235445	14611	146110
146393	14611	146111
194887	14611	146112
49637	14611	146114
56085	14611	146115
280422	14615	146116
40721	553	146116
447292	4730	146117
56747	14611	146117
113005	14611	146119
83771	14609	146124
252786	14611	146127
39261	14615	146130
112479	8903	146133
370198	14615	146135
43975	14611	146141
14588	14611	146145
103114	14611	146146
295966	14611	146147
247132	14611	146149
247238	14611	146151
93076	7269	146154
355252	14611	146157
154401	14611	146166
179606	511	146167
301497	14615	146169
73206	14611	146170
161889	14611	146171
102439	14611	146172
313770	14615	146173
187096	308	146180
52159	14615	146180
171499	14611	146186
242934	14615	146189
45426	14611	146192
47885	47543	146194
388175	340123	146195
83261	14611	146195
89497	14611	146199
252477	14611	146202
249827	14611	146203
258170	14615	146205
25607	3115	146205
56271	14611	146208
157472	14611	146210
39157	14611	146214
353210	14611	146216
73888	14628	146217
435615	14615	146217
176531	1276	146220
390812	8835	146221
272092	14615	146223
389140	93032	146224
272067	14615	146226
31201	14611	146229
128441	71560	146232
204210	14611	146239
49178	34227	146243
123619	14615	146243
49661	1027	146243
418445	88	146247
450292	4730	146247
31084	14615	146251
61876	14615	146251
8811	14611	146253
12304	75441	146261
114791	14615	146262
34989	14615	146263
82128	14609	146273
214047	14609	146281
294689	14615	146283
286850	1988	146284
270102	308	146285
23221	61753	146286
14585	14611	146291
209528	14609	146301
101845	14615	146302
336091	14615	146302
397109	2156	146306
82508	14615	146308
102952	50361	146310
101307	1988	146312
329223	511	146318
7520	14611	146321
217443	14611	146324
70654	14611	146324
21979	511	146330
404522	1988	146335
150904	14611	146335
112707	14044	146340
165916	14611	146344
17111	1276	146345
120759	14615	146346
70190	4730	146347
376553	14611	146351
375697	14611	146352
104561	14611	146352
254393	14611	146353
15794	43723	146353
53435	14611	146356
118355	14615	146363
73063	30153	146364
38535	14611	146366
51816	280422	146370
191942	14615	146371
335905	14611	146372
385262	14611	146379
113336	93024	146382
99029	14615	146385
436272	14611	146386
31214	14611	146389
97222	14611	146390
194887	14611	146392
80864	14611	146392
44657	1988	146397
60367	14611	146398
262283	4730	146399
101609	5792	146400
58011	14615	146401
35101	14611	146402
57518	14628	146413
33642	14615	146421
31214	31740	146424
30840	26153	146430
171788	60348	146431
113005	31740	146431
370860	1988	146432
134595	452694	146433
347319	14611	146434
104552	14611	146435
31214	31740	146435
413224	4730	146446
317205	14615	146449
31239	26762	146453
391223	14611	146456
177127	14611	146456
229983	14611	146466
152882	2567	146466
274253	14611	146471
60167	60035	146476
65156	14545	146481
245959	4336	146487
26370	13812	146488
99102	14545	146504
102340	14615	146505
56731	31740	146507
220871	4730	146511
50190	1276	146511
226653	14615	146515
75441	21351	146519
124690	14611	146523
113281	14611	146526
57395	8903	146529
321105	308	146530
71134	14615	146531
152011	14615	146533
27983	27723	146543
256673	14615	146544
237389	18223	146550
62734	14611	146558
58083	14611	146559
3547	27723	146559
57418	67719	146561
219754	308	146565
337756	14611	146571
222771	14611	146576
326408	14615	146578
239177	4098	146581
152836	14611	146581
72339	14615	146590
109513	22290	146591
59909	14611	146605
452709	4730	146611
346370	1988	146616
233959	14615	146618
89329	14611	146621
175797	4730	146626
65219	101151	146630
214408	250519	146635
406318	21351	146638
251204	14611	146639
109171	14615	146640
394798	14615	146641
44013	43914	146645
112642	14611	146648
362462	14611	146651
28794	19604	146666
54344	14588	146666
130394	14611	146666
220954	26486	146666
234622	16547	146673
60035	14588	146678
60035	14588	146680
51071	13809	146682
286845	14545	146684
22072	14611	146684
302981	14615	146691
293450	14611	146695
401447	1092	146698
58095	119089	146703
200192	14615	146705
170862	27723	146712
118282	14615	146713
424006	14611	146713
192688	14611	146713
14615	14588	146716
401264	14615	146726
33648	63143	146730
31740	8903	146738
419685	14611	146741
205514	21280	146742
82826	52947	146743
60395	16547	146743
129303	30225	146757
54371	14611	146762
102459	14611	146763
162869	14611	146764
295183	128697	146767
41384	41386	146774
189488	14611	146780
341610	73337	146781
199365	23761	146783
58068	35376	146785
58068	35376	146787
65256	14609	146797
304228	14611	146797
339780	4730	146798
79359	14615	146802
60059	18223	146807
253345	308	146807
437338	5792	146820
152884	5792	146820
43177	23761	146830
160450	2567	146835
123912	101151	146843
38815	63143	146846
100773	1988	146849
60167	35738	146857
104550	113407	146872
8794	14615	146874
51555	5226	146877
162636	5226	146878
56067	14545	146878
46985	63143	146882
32669	23761	146884
159357	61753	146887
323359	14588	146890
101238	5226	146896
52205	14615	146896
329652	5226	146897
349532	4730	146898
431804	5226	146899
83836	2567	146900
157730	63808	146908
57977	31084	146915
393540	5226	146919
50910	5226	146920
164294	2567	146923
39614	14543	146937
82000	5226	146942
5155	43723	146944
169522	5226	146945
51914	8283	146946
389140	93032	146949
113066	63143	146950
79208	5226	146951
252584	43723	146952
25661	5226	146962
138800	5226	146962
51858	5226	146968
79168	26244	146968
162454	22290	146968
100773	5226	146969
58179	14615	146970
79185	13809	146972
172613	5226	146972
262634	5226	146974
41989	5226	146974
266075	14611	146978
33648	33642	146980
86725	5226	146983
438699	5226	146987
58264	5226	146999
53285	14615	147001
331334	14611	147001
157735	5226	147011
125869	5226	147016
235383	5226	147020
213744	5226	147020
171293	14615	147021
246174	4730	147021
5843	5226	147022
286850	5226	147026
254697	14615	147028
57963	14615	147029
45745	21351	147029
310446	14615	147034
7779	5226	147037
422099	14545	147037
75993	63143	147044
57045	5226	147045
287725	14615	147046
30635	5226	147051
23642	5226	147054
175268	5226	147055
61138	69883	147056
15513	5226	147059
280639	155510	147066
433046	14615	147066
414875	57886	147067
95823	43914	147067
118526	14588	147081
27741	35738	147090
290335	14611	147091
173673	222907	147094
296659	113407	147095
229839	5226	147098
396684	14611	147104
58547	63143	147110
344581	308	147110
353394	14611	147111
220954	5226	147114
88831	15458	147116
232481	14615	147119
92172	5226	147119
163505	1988	147119
139246	5226	147119
213680	31740	147120
182048	14611	147121
437098	5226	147123
208470	14615	147136
63481	14543	147141
116438	63143	147145
165551	5226	147148
63206	14543	147162
213680	14615	147164
305108	5226	147165
64627	5226	147168
135552	5226	147170
253365	1852	147170
354023	50361	147171
417172	5226	147171
189998	14615	147171
45431	35738	147179
68658	5226	147196
315031	14611	147202
401447	7639	147204
404107	4730	147204
54582	387390	147205
46578	14543	147207
280470	14615	147214
258838	1134	147216
79185	15458	147219
302505	19609	147226
329982	14615	147228
57504	14611	147231
84556	43742	147238
177148	5226	147238
412404	5226	147248
180715	15458	147255
1774	2696	147257
50215	5226	147257
216053	5226	147258
177984	5226	147261
108272	15458	147263
63777	14615	147267
108272	5226	147273
38535	26486	147280
222649	106299	147282
116745	14615	147284
412404	1276	147286
217514	63143	147288
154702	511	147288
435663	5226	147290
152506	14611	147293
274415	14615	147298
298329	14615	147299
421902	106468	147314
51685	14611	147317
239596	14611	147321
43914	27917	147323
58283	5226	147327
326157	5226	147328
234140	511	147331
152597	511	147333
242782	88	147335
53279	8835	147338
360406	14611	147343
8711	14611	147346
317811	18223	147347
350517	5226	147349
403562	14588	147350
98938	5226	147351
50748	14611	147353
394849	13778	147354
35930	11546	147355
394849	13778	147358
117693	5226	147359
41180	5226	147365
176365	14615	147365
317811	14611	147368
242875	378521	147369
211061	2696	147372
5163	511	147376
74876	19604	147381
53637	5226	147382
169517	117439	147390
453115	14588	147393
367140	26153	147393
296157	203967	147396
401752	21351	147398
16547	14611	147399
242583	14611	147404
31661	43914	147404
275745	57233	147405
122070	5226	147406
351122	14611	147407
92522	5226	147410
157837	5226	147411
97028	5226	147411
358808	308	147414
52141	47490	147416
156374	5226	147416
350007	2156	147417
129017	7269	147420
382090	2696	147428
404784	14615	147428
453115	5226	147430
28115	14615	147430
125869	5226	147431
381627	14611	147433
116631	14611	147434
258279	5226	147438
291668	57233	147439
417308	5226	147441
328251	2567	147441
100016	68004	147441
53285	43914	147444
387822	14611	147445
154179	14615	147451
83435	292121	147452
14588	69883	147453
99134	14611	147460
438363	14615	147462
283206	5226	147466
69883	14588	147468
422099	65156	147472
48039	5226	147473
69459	5226	147475
65253	14611	147478
434032	463	147478
280583	14611	147479
150281	5226	147479
37609	511	147479
94974	14615	147485
263893	5226	147486
18086	2143	147488
11656	5226	147493
61029	14611	147494
52456	1988	147496
149298	1134	147499
20378	5226	147501
398788	5226	147509
137329	511	147510
184242	5226	147511
180614	5226	147512
424006	33476	147512
57688	14588	147512
122680	33476	147514
120841	7427	147521
154962	14609	147521
123688	14611	147533
137453	5226	147545
122680	30225	147550
27223	2071	147550
106575	5226	147554
55232	5226	147557
159788	104552	147557
386830	6929	147563
116797	5226	147563
167531	62615	147564
431352	14611	147568
14044	14611	147568
377692	5226	147569
86725	5226	147570
33288	14611	147570
400834	14615	147571
388212	57233	147573
70033	5226	147575
11049	5226	147576
358808	88	147581
127614	14611	147582
124459	21351	147583
243237	30225	147584
136607	5226	147585
164048	5226	147586
249440	14588	147589
381897	33476	147590
150919	14611	147590
411634	71312	147590
323776	14611	147592
69883	30225	147593
448867	5226	147599
349882	1134	147606
50309	14615	147607
328678	5226	147607
157735	30225	147608
353531	14611	147616
23956	5226	147616
2911	5226	147617
138744	43914	147621
418755	4730	147628
398788	5226	147634
434247	2143	147644
10650	5226	147645
122368	55151	147656
95085	14611	147657
417308	5226	147658
136247	37162	147660
293078	33476	147667
132271	5226	147667
50335	5226	147667
159181	5226	147670
86898	5226	147670
45572	2567	147693
200616	14611	147695
221492	1988	147698
248785	5226	147700
221492	26153	147702
45262	33476	147705
90640	62093	147705
221492	15458	147706
33849	14615	147707
334376	340123	147707
142707	88	147708
57974	14543	147709
221492	88	147711
137656	5226	147713
22075	14615	147720
100592	75430	147724
134528	5226	147726
127004	33476	147726
160124	57233	147730
38535	50361	147747
409397	55330	147748
132140	33476	147749
270209	5226	147750
24215	5226	147750
111114	5226	147751
85831	5226	147751
202609	23576	147756
25942	5226	147762
344521	5226	147776
225851	5226	147776
16303	19870	147786
5123	5226	147788
123269	35738	147792
384939	22290	147798
174245	5226	147799
101244	5226	147801
272749	33476	147808
72557	2567	147811
120370	14628	147813
4129	13798	147815
103127	14611	147824
232003	33476	147831
61133	14611	147834
354631	14611	147835
183504	5226	147837
183504	5226	147842
210837	304200	147842
50096	8395	147847
454961	5226	147863
194887	300080	147865
59234	21041	147867
102545	57233	147868
180854	5226	147875
131538	63143	147880
42776	27723	147884
182158	14615	147884
116677	8395	147885
35004	14611	147888
88843	5226	147896
140218	21706	147905
119401	14588	147918
191354	3994	147927
15184	27723	147927
144535	14611	147937
26407	3228	147937
398686	8395	147937
183504	26398	147940
82775	136717	147945
426711	5226	147947
213749	14611	147958
110916	30225	147959
355109	14611	147969
106507	58631	147973
344290	70375	147981
372926	5226	147982
292372	22290	147993
41735	5226	147994
162118	5226	147995
82214	406979	147995
137549	30635	148001
86898	14588	148002
373844	73337	148005
250124	5226	148008
213792	5226	148012
394219	34880	148012
151304	14611	148013
138135	14615	148024
358569	50361	148025
291626	5226	148029
70632	33476	148032
6193	13798	148035
331318	2567	148039
386122	131116	148046
432903	5226	148052
151383	69648	148055
14570	35738	148055
418991	8395	148055
58114	35738	148060
234244	5226	148062
6184	5226	148069
6184	5226	148073
291626	5226	148074
131538	14611	148075
204702	204701	148078
85796	35738	148078
185902	314857	148084
295879	5226	148086
423884	139030	148087
284239	44469	148087
139743	5226	148091
152854	60651	148095
158075	14615	148102
4619	5226	148110
197283	511	148111
339157	14615	148116
402640	308	148117
23213	5226	148123
141185	2696	148124
200681	2156	148126
17133	519	148129
397067	397068	148134
33171	5226	148143
195446	519	148144
17133	519	148144
220181	519	148152
220181	519	148156
322327	519	148159
432466	5792	148159
129244	60035	148161
253783	3228	148162
57688	519	148165
448663	5226	148171
103008	519	148173
26340	5226	148174
103008	519	148181
280933	519	148183
228608	27982	148184
121011	519	148190
396594	14611	148191
145538	1988	148194
11769	519	148197
449638	55330	148199
170121	5226	148202
148764	14589	148205
340182	303695	148209
70726	8395	148211
116791	5226	148215
295879	519	148218
171107	17316	148220
295879	519	148224
257424	5226	148225
257980	14615	148230
184828	14615	148230
374177	33476	148231
87986	519	148235
196780	308	148236
95484	247051	148239
128733	14615	148239
115064	18036	148241
240738	519	148242
179680	14611	148243
184449	8395	148244
161182	14611	148247
251587	1852	148248
93523	14611	148256
133311	519	148264
297978	33476	148267
36058	14611	148272
86898	519	148273
108272	5226	148277
173137	519	148279
100444	14611	148279
86898	519	148282
200681	519	148285
367593	519	148289
46439	519	148290
2230	5226	148290
366682	33476	148292
251191	519	148299
66617	31202	148299
105814	58114	148315
73134	5226	148336
29710	61817	148342
77579	60035	148344
394701	14589	148344
88690	106743	148345
169367	14615	148349
144166	14589	148351
29976	2156	148357
60035	57105	148359
323050	14611	148363
39566	5226	148364
82000	5226	148367
257662	5226	148372
193496	519	148375
193496	519	148380
324368	519	148382
123471	14570	148383
40429	5226	148388
61013	374	148398
310031	14628	148404
430730	88	148405
194315	14628	148407
336149	5226	148407
88029	1134	148410
99021	16547	148410
200539	5226	148413
47165	14611	148416
219325	88	148416
283400	308	148418
400739	5226	148420
9305	5226	148426
125312	14611	148427
51274	519	148430
281613	14611	148431
159181	5226	148434
45166	519	148438
27816	5226	148439
8864	8903	148439
344922	18223	148439
38161	14615	148444
150680	519	148445
252899	5226	148448
103724	14628	148450
87354	32709	148455
380307	1292	148463
1170	519	148465
126562	5226	148469
180854	27723	148478
174418	95295	148485
362378	33476	148489
239201	26136	148489
77950	5226	148493
454650	5226	148493
325983	519	148497
185145	35738	148499
61013	88	148501
52472	57105	148506
229839	11991	148513
181396	8395	148515
74324	14611	148526
134651	323073	148527
158920	1276	148539
67002	13798	148542
142114	519	148545
99596	14615	148548
60954	5226	148548
349265	519	148556
367479	14615	148559
20949	53885	148559
307602	1134	148561
119403	14611	148562
53966	1134	148564
188168	1276	148567
35304	14589	148569
99596	43914	148571
253928	1276	148577
251090	14615	148580
272102	11991	148581
118526	14628	148583
300140	5226	148584
53286	14615	148587
300832	511	148591
133773	349	148594
76689	14615	148594
443377	519	148605
397492	349	148605
62391	1988	148610
60035	51702	148611
98761	14615	148611
97221	14615	148613
87623	5226	148614
175868	519	148615
265484	11991	148615
19920	14611	148617
361881	14615	148620
452459	1988	148621
69883	11991	148622
75030	3233	148630
72540	5226	148633
341536	519	148635
48271	13820	148643
59312	14543	148647
313401	308	148649
47622	43914	148655
111343	5226	148657
109652	11991	148659
293045	33476	148663
437113	19870	148674
137674	1988	148675
337978	3233	148677
88949	519	148682
87213	14543	148684
33376	13820	148689
120222	8395	148690
3547	13820	148690
136524	14611	148692
3972	11991	148695
39502	14611	148698
165010	8395	148702
165693	13820	148708
450865	4730	148715
80895	13820	148718
299765	14615	148727
327652	33386	148734
19284	11197	148735
334305	5226	148738
86898	1276	148738
124258	5226	148739
401377	8395	148742
166166	1276	148744
285368	7284	148750
89085	519	148751
163212	11349	148754
25781	1880	148754
82944	14611	148774
320755	5226	148774
213880	5226	148776
14910	7639	148777
99535	17122	148786
261257	17122	148787
180270	17122	148789
97326	3233	148789
155513	2567	148794
91950	17122	148796
9672	1276	148797
50279	33833	148801
375102	5792	148803
163211	11349	148804
56608	13820	148805
428663	3233	148816
220918	5226	148820
82369	5226	148820
580	27723	148824
193405	519	148825
402748	17122	148830
116966	25180	148831
264772	1988	148833
221294	519	148834
452702	14615	148837
51878	7284	148838
141889	553	148842
35727	27723	148842
170204	14589	148843
83970	14611	148845
31141	17122	148860
102425	131116	148862
118088	519	148864
90573	14615	148866
22029	17122	148868
17035	519	148869
13153	18641	148878
139010	86263	148879
49877	2567	148884
141168	14615	148887
107772	11197	148888
228125	1988	148893
44446	14615	148897
168821	14615	148905
420872	8395	148907
61545	14611	148909
153265	1880	148910
202336	14628	148916
79751	519	148921
184039	283929	148928
71765	5226	148928
86464	14615	148929
315714	308	148931
176523	1880	148937
120190	348255	148938
260911	5226	148938
156832	13820	148940
14907	27483	148942
338681	1880	148955
14907	5226	148956
425815	248447	148957
365524	14628	148958
418672	519	148959
285294	1988	148962
97015	23986	148964
215057	492	148964
391180	14628	148967
437121	14588	148971
307919	3233	148984
44446	51702	148991
34517	14615	148991
181190	168901	148991
49950	519	148997
181968	1852	149000
181968	1852	149004
97015	27483	149022
151290	4730	149025
313918	33476	149025
159225	14611	149030
257607	511	149030
408603	408601	149032
7245	13820	149033
97015	13820	149040
44484	3228	149055
63966	14588	149057
108731	1880	149061
437386	412142	149068
80864	35738	149072
449670	15451	149076
184449	1880	149078
265102	14615	149088
265407	14615	149090
277353	1276	149091
124503	1309	149091
297005	88	149093
90351	51702	149095
414396	14611	149097
99068	14611	149098
150680	13820	149098
335915	51702	149103
44493	5226	149104
44493	5226	149107
89771	13820	149109
273168	14588	149117
65254	8903	149122
222604	17122	149124
170926	74030	149133
321175	8903	149136
27475	5226	149143
186910	14611	149144
276735	143447	149145
417395	11991	149150
193356	5226	149153
97635	35109	149160
27592	511	149161
141902	113776	149166
223369	17122	149172
455152	553	149174
216344	13820	149180
74030	5226	149186
71559	22290	149188
410583	14628	149195
115660	51702	149204
13769	1988	149213
5392	13820	149221
16927	5226	149222
83435	13820	149227
98905	116780	149228
126734	5226	149229
314122	5226	149231
267168	5226	149234
235473	30225	149236
136778	11197	149237
354483	8903	149239
14543	51702	149240
173918	35738	149242
96811	5226	149248
70018	1665	149249
229489	4730	149251
160238	1880	149251
88750	88748	149254
45013	62358	149256
63483	5226	149270
314240	14615	149274
63483	5226	149276
63485	51702	149276
102425	327719	149277
358957	230370	149278
399281	11891	149278
210651	30225	149286
23826	34887	149287
156871	5226	149287
286739	230370	149287
12745	519	149288
135630	230370	149295
133478	116780	149297
43872	13820	149302
151995	13820	149305
371154	8395	149314
52058	5226	149314
80881	13820	149327
260289	519	149327
195873	14615	149328
260289	519	149335
229566	5226	149342
173112	14615	149343
352267	365	149349
49131	5226	149359
166551	14611	149359
252561	51702	149361
5087	27483	149378
391535	5226	149379
271069	36211	149387
403954	519	149397
140784	5226	149397
256071	5226	149400
36919	13123	149402
349193	308	149402
339518	14611	149403
412169	14615	149407
229331	1276	149407
403954	5226	149410
140784	33476	149413
46713	5226	149416
76404	5226	149431
350984	14611	149432
347786	33476	149440
27816	3604	149446
51873	1276	149447
99743	62358	149451
267168	5226	149461
263747	215107	149476
12745	5226	149477
146594	1357	149479
21822	21832	149481
82049	318316	149487
51430	5226	149492
335310	14611	149497
374278	1292	149499
431731	14611	149512
47460	5226	149520
74635	374	149521
62391	5226	149521
295426	519	149522
90064	51702	149524
453820	1292	149529
80369	35738	149530
45424	14589	149541
143294	17122	149541
53273	51702	149545
394174	2567	149546
51430	82825	149546
176500	519	149546
435259	5226	149547
34912	14615	149549
243794	5226	149550
242082	308	149552
78653	5226	149552
253273	26079	149554
188084	14628	149558
432466	4730	149561
138645	70018	149561
438382	1880	149567
33036	11891	149570
10017	43912	149573
352267	88	149582
101745	519	149583
142114	3604	149586
114039	33476	149587
101745	519	149587
154217	11197	149587
152421	89286	149588
301925	15451	149591
111343	5226	149594
135747	31084	149594
40201	43912	149594
322557	5226	149596
35784	2410	149600
244222	137543	149604
352267	1988	149609
137843	5226	149614
352267	1988	149620
380013	50361	149621
200462	5226	149624
136607	62358	149627
121821	14611	149629
4034	43912	149632
132037	63143	149633
175582	1276	149636
105544	519	149639
79543	48977	149639
228633	21351	149641
49080	519	149641
370881	55471	149642
441461	1852	149648
63816	1665	149652
137515	17122	149654
43934	14588	149654
168835	1292	149657
93023	51702	149662
416526	5226	149663
219755	308	149664
119399	14615	149664
389192	492	149668
424543	26153	149669
126683	4730	149670
190918	1276	149671
229299	5226	149673
2230	13820	149676
89479	14615	149681
271712	3233	149686
23973	5226	149687
148258	14611	149687
38535	33476	149687
63961	14611	149689
140029	14611	149690
200462	519	149691
183958	60348	149695
8655	5226	149701
106983	55471	149709
359740	11885	149710
207705	13820	149712
308804	15451	149720
266326	3233	149722
19047	492	149731
64049	26486	149736
268559	2410	149737
409390	5226	149737
26764	5226	149737
338142	55471	149740
84025	112597	149742
